4.000000000000000000e+01 1.117685878072389527e-03 1.299138343113338063e-04
6.100000000000000000e+01 1.416041119288674686e-03 1.172988889983168161e-04
9.500000000000000000e+01 1.322644130096764731e-03 1.072221049626936992e-04
1.480000000000000000e+02 1.562489211464351043e-03 6.464293107292475493e-05
2.300000000000000000e+02 1.572027332788510437e-03 6.042219872303591623e-05
3.560000000000000000e+02 1.500917380602976268e-03 6.747686032733490153e-05
5.510000000000000000e+02 1.527258230954250170e-03 5.094316855877207314e-05
8.540000000000000000e+02 1.709235709875806062e-03 3.421551861714237832e-05
1.322000000000000000e+03 1.563391509049487805e-03 3.870074327135410408e-05
2.048000000000000000e+03 1.610646677623048251e-03 3.614294202311884007e-05
