LAMMPS data file via write_data, version 27 Jun 2024, timestep = 50000, units = real

16384 atoms
1 atom types

0 80.7644 xlo xhi
0 80.7644 ylo yhi
0 80.7644 zlo zhi

Masses

1 1

Atoms # full

11262 0 1 0 3.5183163562754327 3.7771440159413636 4.597363227650538 0 0 0
10680 0 1 0 1.1852617787015258 3.0115389075935886 7.187121393267859 0 0 0
5472 0 1 0 1.899619844826857 5.771134556427609 1.8634448050276748 0 0 0
9132 0 1 0 2.691668544787045 1.5450779583948837 2.3397924794212654 0 0 0
1901 0 1 0 5.312319007678985 5.795116085776826 3.2483577151656573 0 0 0
5194 0 1 0 3.961712776995374 6.224663171203966 6.5236811412608295 0 0 0
7934 0 1 0 3.4940876899425697 7.995138961015317 3.877295260457349 0 0 0
1397 0 1 0 0.15164845537835314 5.703759064014635 4.947891345704247 0 0 0
10157 0 1 0 7.195437455843095 7.257307676634132 5.903181162741468 0 0 0
5585 0 1 0 4.031918733217541 0.5708626176370856 5.965490967543751 0 0 0
10326 0 1 0 5.685830374854477 0.9793233413020134 1.0689709784013468 0 0 0
2919 0 1 0 7.617916317017507 3.6094290272419216 2.7051653208906483 0 0 0
12706 0 1 0 7.162488030094478 3.1706931143404566 5.904958420012861 0 0 0
3035 0 1 0 4.038710147797944 3.816045250719172 0.5280362246733097 0 0 0
4328 0 1 0 7.0021111362852855 0.09631411369303226 3.863253171375752 0 0 0
1917 0 1 0 1.1978613094099362 0.2679916228456878 5.10907386971674 0 0 0
10287 0 1 0 8.527749093164624 6.692590449164535 3.0711762334273325 0 0 0
6953 0 1 0 9.515911685674757 5.200567582419837 5.722463809330859 0 0 0
1463 0 1 0 11.311194878690038 2.7368259822193783 1.7045686018787254 0 0 0
16096 0 1 0 10.00406327040081 0.9788681947129135 7.466308593713707 0 0 0
10812 0 1 0 13.533949242248232 4.97971063694098 4.395013326456326 0 0 0
15755 0 1 0 15.213650592612998 2.5348774762958852 1.17834786046653 0 0 0
2183 0 1 0 15.586268340154408 4.804611230689961 6.999399304837741 0 0 0
7457 0 1 0 12.07826887772278 7.132132727690122 7.265379963993348 0 0 0
10402 0 1 0 11.366355203889785 7.6010282218375576 3.2526680587868437 0 0 0
821 0 1 0 15.90306771745398 5.614272401770791 2.2919233493818467 0 0 0
15345 0 1 0 10.152231330252006 2.1554526129009646 4.663437178095121 0 0 0
9515 0 1 0 13.295796404355952 5.432109307771612 0.8911811333710937 0 0 0
6103 0 1 0 13.369573037593915 2.55875663587337 6.4719717835581685 0 0 0
4162 0 1 0 19.516921211801584 5.904041265612768 2.0994148456617556 0 0 0
308 0 1 0 19.58886979745139 2.2373104151774417 2.430221811906879 0 0 0
7264 0 1 0 19.4970757954153 2.9122088906640218 6.677099358029754 0 0 0
11004 0 1 0 21.37241591811236 0.12807929884114655 7.708096600014807 0 0 0
11926 0 1 0 22.153472067028858 4.0411425968342405 7.210525510427244 0 0 0
1819 0 1 0 17.864990271231694 6.29777369603687 4.803069874761538 0 0 0
1188 0 1 0 23.419781842913608 1.5926627443190469 4.432015241707363 0 0 0
152 0 1 0 19.487880042865758 0.35414842336226754 4.65576100666108 0 0 0
1326 0 1 0 22.54382504930558 4.791650693483064 1.1507637696211785 0 0 0
1013 0 1 0 21.497821589333117 7.349195090710471 5.548836179404637 0 0 0
2453 0 1 0 21.33393759763736 4.43691989518103 4.189088925569514 0 0 0
13252 0 1 0 16.866732897236375 3.4155420955585045 4.1493758930190605 0 0 0
990 0 1 0 23.591748170129907 7.796096999329858 3.1052903697521796 0 0 0
5279 0 1 0 24.204881733676324 6.241202229837802 5.92954270308637 0 0 0
13070 0 1 0 16.360243954563725 0.3365127656370659 6.611468918673883 0 0 0
10631 0 1 0 16.5493376083881 0.2998561743416114 3.018874914238549 0 0 0
10678 0 1 0 18.068213541017464 7.90513545567292 0.34867912086075714 0 0 0
10192 0 1 0 18.012541913122604 3.8377718733830557 0.08074084624470182 0 0 0
6314 0 1 0 26.19604728414137 0.23973048602943325 4.385130071743368 0 0 0
5414 0 1 0 27.262130826810257 2.5921058417858704 2.415576104778016 0 0 0
2809 0 1 0 24.95320350785289 4.534832985737303 3.592865428885374 0 0 0
2096 0 1 0 30.680576179515548 1.3665586398565892 3.766363736403033 0 0 0
3301 0 1 0 27.20331992017931 7.198838023987323 2.1099653374445864 0 0 0
209 0 1 0 27.287923270842523 2.931579936351883 5.562784039262871 0 0 0
1562 0 1 0 30.64539339093455 6.192433710010286 5.397511138567867 0 0 0
1444 0 1 0 29.058158378812138 4.599051293367031 3.4370242068311874 0 0 0
12138 0 1 0 27.125387401795184 6.73229914037966 5.624512477854754 0 0 0
5467 0 1 0 31.50932326642078 6.7809713424749285 2.416898740406173 0 0 0
9275 0 1 0 28.690195131552485 7.5300958663597255 7.904878827504876 0 0 0
8625 0 1 0 30.869446800984235 2.7617412221450857 6.744676613769753 0 0 0
6896 0 1 0 28.84881889358635 0.31121169504669643 6.1859777520915005 0 0 0
3383 0 1 0 24.90261193552311 0.936845612441957 1.6041516966212264 0 0 0
258 0 1 0 29.744532793227265 5.366035511729444 0.2630204676496817 0 0 0
1200 0 1 0 32.87692503767534 3.872680098987556 1.7131207669466786 0 0 0
1829 0 1 0 38.58821831770599 0.7201829029177068 4.294155382377379 0 0 0
5779 0 1 0 34.18270493127811 3.6821894223878684 7.649916861246326 0 0 0
484 0 1 0 37.09759711069438 3.032942582255413 6.367479159036563 0 0 0
62 0 1 0 35.008310912073256 5.992624386267288 3.2700918379637427 0 0 0
