4.402668768255080977e+03 7.170426682891756741e-03
8.702291228692711229e+03 6.632479279891277842e-03
1.276695311178296106e+04 6.188580336389693827e-03
1.720090168377494410e+04 5.867513210960574079e-03
2.128263827136110558e+04 5.557863965565636687e-03
2.633296208052036673e+04 5.307059530754235088e-03
2.992156217165216367e+04 5.046785040998599293e-03
3.399920905420426425e+04 4.840212760946089980e-03
3.863254898524766031e+04 4.645475680718866296e-03
4.389731063208368141e+04 4.431291524958059190e-03
4.779996890100366727e+04 4.252398025791062110e-03
5.204959014657664375e+04 4.089630795540658871e-03
5.667702085826511029e+04 3.907793706299118701e-03
5.914279763961255958e+04 3.758244978069702480e-03
6.440084477124233672e+04 3.614201668734011788e-03
7.012635473421998904e+04 3.474245040647416793e-03
7.317725498701544711e+04 3.367773826668035795e-03
7.636088696938366047e+04 3.229973965672313947e-03
8.314969572923782107e+04 3.125685427584191586e-03
8.676718631008510420e+04 3.011070504733188644e-03
9.054205856247972406e+04 2.914780377929537553e-03
9.448115949541462760e+04 2.799869352487891708e-03
9.859163400220239419e+04 2.719073095367515337e-03
1.028809378201585205e+05 2.629925863074125594e-03
1.073568510541054857e+05 2.539524185158302787e-03
1.120274922882271785e+05 2.450664170248575188e-03
1.169013333118703304e+05 2.377851907006701786e-03
1.219872144860027474e+05 2.303220159178485417e-03
1.272943607782017789e+05 2.196656080206188001e-03
1.328323984952562314e+05 2.087390108366127001e-03
1.386113727437329653e+05 2.029495341438473932e-03
1.446417656501793244e+05 1.941863914825711981e-03
1.509345153740085370e+05 1.862654803147337961e-03
1.575010359475556761e+05 1.784920128980935477e-03
1.643532379792899883e+05 1.714875944841126598e-03
1.715035502577361767e+05 1.648309434002799990e-03
1.789649422952906461e+05 1.563120632394255759e-03
1.867509478528242907e+05 1.482505637250283856e-03
1.948756894877398154e+05 1.411623268800156917e-03
2.033539041700111702e+05 1.343757839229482026e-03
2.122009700126690441e+05 1.281205219114224698e-03
2.214329341652157309e+05 1.217972440939698708e-03
2.310665419205641083e+05 1.168804641838620080e-03
2.411192670882964449e+05 1.107285372138105657e-03
2.516093436893345497e+05 1.053198860313508782e-03
2.625557990295107011e+05 1.000025222203881686e-03
2.739784882120293914e+05 9.500150901997018917e-04
2.858981301514200168e+05 9.041379346744392526e-04
2.983363451543037081e+05 8.583859841280343022e-04
3.113156941351395799e+05 8.128512607485554112e-04
3.248597195380828343e+05 7.737316645017870871e-04
3.389929880391783081e+05 7.309252955790234959e-04
3.537411351063454640e+05 6.916431276428941163e-04
3.691309114979797741e+05 6.558076684408417449e-04
3.851902317845114740e+05 6.190920597296493012e-04
4.019482249809301575e+05 5.841944356804519047e-04
4.194352873821160174e+05 5.535367103343659606e-04
4.376831376968135592e+05 5.257992186264160957e-04
4.567248745802495396e+05 4.982626523643042538e-04
4.765950366697513382e+05 4.729897009378349493e-04
4.973296652322599548e+05 4.499649978749242557e-04
5.189663695373723749e+05 4.261707923620204727e-04
5.415443950744859176e+05 4.021659580526623862e-04
5.651046947377803735e+05 3.837769670125481137e-04
5.896900031081594061e+05 3.655487940658396569e-04
6.153449139668828575e+05 3.476554031910832673e-04
6.421159611814880045e+05 3.299566626301671636e-04
6.700517031107150251e+05 3.140462689634993215e-04
6.992028106815317878e+05 2.996318311276896388e-04
7.296221592980173882e+05 2.851814562031389244e-04
7.613649247488108231e+05 2.719242122107872394e-04
7.944886832870859653e+05 2.599838167785780752e-04
8.290535160645822762e+05 2.481494908472956689e-04
8.651221181091159815e+05 2.379626631211319624e-04
9.027599120432425989e+05 2.281157902329990802e-04
9.420351667503338540e+05 2.189367203336829259e-04
9.830191212033140473e+05 2.100201568895976659e-04
1.025786113680658164e+06 2.019716879768782740e-04
1.070413716604031390e+06 1.943584179245772133e-04
1.116982877242140938e+06 1.876211101018974189e-04
1.165578064536016202e+06 1.808253860139332652e-04
1.216287422312036389e+06 1.742260706106595535e-04
1.269202929160604253e+06 1.686658889560840901e-04
1.324420565270459978e+06 1.629392666774383443e-04
1.382040486521255691e+06 1.576609421593103990e-04
1.442167206150155980e+06 1.527558019643870664e-04
1.504909784321977990e+06 1.483231819572838851e-04
1.570382025946733309e+06 1.441470415950164537e-04
1.638702687103363918e+06 1.403864373304788992e-04
1.709995690444097621e+06 1.367433969864607283e-04
1.784390349970143754e+06 1.332086509552856085e-04
1.862021605586416787e+06 1.298997006142010922e-04
1.943030267860745313e+06 1.269910135471730042e-04
2.027563273431514623e+06 1.239054949314786678e-04
2.115773951527012512e+06 1.211104298933451896e-04
2.207822302079902031e+06 1.186157705427183105e-04
2.303875285941275768e+06 1.160840332346432905e-04
2.404107127720690332e+06 1.138533375800406450e-04
2.508699631801488344e+06 1.117769421590071377e-04
2.617842512104606722e+06 1.096810169125653786e-04
2.731733736199009698e+06 1.076410402921691863e-04
2.850579884382903110e+06 1.059638044510478102e-04
2.974596524387058336e+06 1.042431359465272674e-04
3.104008602379877120e+06 1.026825212444506684e-04
3.239050850983437151e+06 1.013044129230784927e-04
3.379968215040580370e+06 9.992585245847253426e-05
3.527016295905329287e+06 9.849529466291713834e-05
3.680461815062484704e+06 9.715473372490021219e-05
3.840583097917342093e+06 9.597869658967924419e-05
4.007670578633065801e+06 9.474957476430758340e-05
4.182027326931377407e+06 9.358829512166286528e-05
4.363969597812118940e+06 9.257819132642976332e-05
4.553827405188770033e+06 9.156421747504534328e-05
4.751945120480441488e+06 9.067515149126184496e-05
4.958682097246030346e+06 8.986958084192946149e-05
5.174413322993571870e+06 8.911314789862066310e-05
5.399530099347066134e+06 8.840250824087477204e-05
5.634440751804464497e+06 8.779761344527065481e-05
5.879571370374217629e+06 8.722975321336224718e-05
6.135366582433775999e+06 8.674974977156527415e-05
6.402290359211891890e+06 8.629769508101621295e-05
6.680826857357543893e+06 8.589947960410000401e-05
6.971481297121950425e+06 8.552148175871118101e-05
7.274780878746563569e+06 8.517652470812586522e-05
7.591275738719213754e+06 8.489206069032692278e-05
7.921539947632909752e+06 8.462075040206954303e-05
8.266172551457234658e+06 8.436907591481668765e-05
8.625798658111047000e+06 8.416606938301991205e-05
