8.671821554561242010e+03 1.141986974976679121e-02
1.279332956155717147e+04 1.089674692078868197e-02
1.712531343810963153e+04 1.046962029951276942e-02
2.183656453100648650e+04 1.008433890962830669e-02
2.526456261585116590e+04 9.718259877388290419e-03
3.068657451203364690e+04 9.384025374894034918e-03
3.381946440067596268e+04 9.105130406376830965e-03
3.912858979131937667e+04 8.852912770077615498e-03
4.312335184160902281e+04 8.607832718037082206e-03
4.752595184168281412e+04 8.376713209761276965e-03
5.237802726360779343e+04 8.163862268114436063e-03
5.498678074919587380e+04 7.940462725857360890e-03
6.060055589867029630e+04 7.760857713007181420e-03
6.361884275841757335e+04 7.565721732058351516e-03
7.011389254401069775e+04 7.415109871084561710e-03
7.360600309337890940e+04 7.276398133653994016e-03
7.727204259814419493e+04 7.130557441402105012e-03
8.112067380855405645e+04 6.998365869192726789e-03
8.516099093402081053e+04 6.874463775684745530e-03
8.940254113248783688e+04 6.749285676316984887e-03
9.385534707010019338e+04 6.651088257067293112e-03
9.852993060448851611e+04 6.538229450745395438e-03
1.034373376476286940e+05 6.422831075695121551e-03
1.085891642670266883e+05 6.343052216683364893e-03
1.139975840869065287e+05 6.209850312944430184e-03
1.196753770541488338e+05 6.082625912119203442e-03
1.256359596369525534e+05 5.965602224807617371e-03
1.318934165275795385e+05 5.853939299336274361e-03
1.384625339240935573e+05 5.751216258522491576e-03
1.453588344697387365e+05 5.659107892938885186e-03
1.525986139325178810e+05 5.580062099510121713e-03
1.601989797116423433e+05 5.471810636802278138e-03
1.681778912618446629e+05 5.367061469049835658e-03
1.765542025310746103e+05 5.283179843055410899e-03
1.853477065118589380e+05 5.200573394542907894e-03
1.945791820115962473e+05 5.119965951248948294e-03
2.042704427523062623e+05 5.047099313203223109e-03
2.144443889158526727e+05 4.977677666430288354e-03
2.251250612564417825e+05 4.905409112912200754e-03
2.363376979082623438e+05 4.840762690286129662e-03
2.481087940224994090e+05 4.770041421730480437e-03
2.604661643746463524e+05 4.709445444331730735e-03
2.734390090900529176e+05 4.652156795285673427e-03
2.870579826430155081e+05 4.604550669111637413e-03
3.013552662924545584e+05 4.553198154928725719e-03
3.163646441253422527e+05 4.507603401234361491e-03
3.321215828875675797e+05 4.467940696228514183e-03
3.486633157908791909e+05 4.427685352251535013e-03
3.660289304939390277e+05 4.387323264499463395e-03
3.842594614653796889e+05 4.353263941797798180e-03
4.033979869471230777e+05 4.320519779400029854e-03
4.234897307470791275e+05 4.287823344355308659e-03
4.445821691017554258e+05 4.257970705370778090e-03
4.667251428612949676e+05 4.232455046013602201e-03
4.899709752620313666e+05 4.210497923296313214e-03
5.143745955648514209e+05 4.189098709522141167e-03
5.399936688515257556e+05 4.167083515639356979e-03
5.668887322857058607e+05 4.148082282300915268e-03
5.951233381605717586e+05 4.129782352081158743e-03
6.247642040711499285e+05 4.113172519917602035e-03
6.558813705661488930e+05 4.097719951946297498e-03
6.885483666518444661e+05 4.084561614670583971e-03
7.228423835390947061e+05 4.070374110567561918e-03
7.588444570440404350e+05 4.058206052606835521e-03
7.966396590735053178e+05 4.047080623793121099e-03
8.363172986475660000e+05 4.037011528852708225e-03
8.779711329343017424e+05 4.027616358271221206e-03
9.216995887954001082e+05 4.018506118256885001e-03
9.676059953661137260e+05 4.010530483866862374e-03
1.015798828219158691e+06 4.003789238869681633e-03
1.066391965689500561e+06 3.996117367222052665e-03
1.119504957965721143e+06 3.990027692971550091e-03
1.175263309583813418e+06 3.983919974697719066e-03
1.233798775990942959e+06 3.978617846577612964e-03
1.295249674879933475e+06 3.973559288671828400e-03
1.359761213030160405e+06 3.968805307407136801e-03
1.427485829427169403e+06 3.964216079826781911e-03
1.498583555471791420e+06 3.960364816612911912e-03
1.573222393129930831e+06 3.956400075518180792e-03
1.651578711916579399e+06 3.953037568465342898e-03
1.733837665652111173e+06 3.949579669526619846e-03
1.820193629975659307e+06 3.946411872778316995e-03
1.910850661649388494e+06 3.943610255293400306e-03
2.006022980738993967e+06 3.940998984650494197e-03
2.105935476809816435e+06 3.938430155178949260e-03
2.210824240334676113e+06 3.935999959410042652e-03
2.320937120569150895e+06 3.933798131266945733e-03
2.436534311212533619e+06 3.931542186421644290e-03
2.557888965238366742e+06 3.929520687539948300e-03
2.685287840347383637e+06 3.927619171728626360e-03
2.819031976568048820e+06 3.926007694192382852e-03
2.959437407605845481e+06 3.924484315704982774e-03
3.106835907622199971e+06 3.922826452065577597e-03
3.261575775207685772e+06 3.921411231561008730e-03
3.424022656401977874e+06 3.920006843838193082e-03
3.594560408705365844e+06 3.918768949306219995e-03
3.773592008123441134e+06 3.917588661175872358e-03
3.961540501388276927e+06 3.916498128088191991e-03
4.158850005606199149e+06 3.915425344469490414e-03
4.365986757694255561e+06 3.914448249281740275e-03
4.583440216085192747e+06 3.913483707524055555e-03
4.811724217304242775e+06 3.912608796876732714e-03
5.051378190150649287e+06 3.911809434282331049e-03
5.302968430353052914e+06 3.911074616973319283e-03
5.567089438710674644e+06 3.910410842162466948e-03
5.844365325882319361e+06 3.909778005765821886e-03
6.135451287142628804e+06 3.909178245600334473e-03
6.441035150590469129e+06 3.908632942177057285e-03
6.761839002467749640e+06 3.908093906511808831e-03
7.098620893429294229e+06 3.907611766338838812e-03
7.452176629795652814e+06 3.907137113872897853e-03
7.823341654021469876e+06 3.906679267813335452e-03
8.212993018822969869e+06 3.906259311174962133e-03
8.622051459629349411e+06 3.905886951163799973e-03
9.051483570255180821e+06 3.905540459542210588e-03
9.502304086934953928e+06 3.905252181327684320e-03
9.975578286116821691e+06 3.905015068934216804e-03
1.047242450168144330e+07 3.904804413578899860e-03
1.099401676753414050e+07 3.904638587805843702e-03
1.154158759181460738e+07 3.904505192104639876e-03
1.211643086927966587e+07 3.904401855461165066e-03
1.271990493874089234e+07 3.904321057560862854e-03
1.335343579278177582e+07 3.904258500658670632e-03
1.401852044733883627e+07 3.904211222168003925e-03
1.471673047910903208e+07 3.904176584780434667e-03
1.544971573914214224e+07 3.904145808727347601e-03
1.621920825139328092e+07 3.904126437805381742e-03
1.702702630544778332e+07 3.904109285785523943e-03
1.787507875308930129e+07 3.904099127505283959e-03
1.876536951886395738e+07 3.904090241070885293e-03
1.970000233529878035e+07 3.904083041760341311e-03
2.068118571396361291e+07 3.904078656972561918e-03
2.171123816412305087e+07 3.904076042540719459e-03
2.279259367130999267e+07 3.904072574832569316e-03
2.392780744876619801e+07 3.904071020121358416e-03
2.511956197534073889e+07 3.904069849737684759e-03
2.637067333411363140e+07 3.904069366464419169e-03
2.768409786672240496e+07 3.904069831197657606e-03
2.906293915911588073e+07 3.904068799274519521e-03
3.051045537524221838e+07 3.904069905613742012e-03
3.203006695600036904e+07 3.904068776120281446e-03
3.362536470164769143e+07 3.904067709555315759e-03
