8.000000000000000444e-01 1.000000000000000000e+00 1.199999999999999956e+00 1.500000000000000000e+00 1.800000000000000044e+00 2.200000000000000178e+00 2.600000000000000089e+00 3.000000000000000000e+00
1.318652572648791469e-03 1.513900657732249622e-03 1.632253810043897370e-03 1.690308722156432918e-03 1.711722540024797172e-03 1.677164964500418853e-03 1.624365691052420809e-03 1.589105246675401838e-03
