8.000000000000000444e-01 1.000000000000000000e+00 1.199999999999999956e+00 1.500000000000000000e+00 1.800000000000000044e+00 2.200000000000000178e+00 2.600000000000000089e+00 3.000000000000000000e+00
6.496549693756487921e-03 6.622401218103458886e-03 6.694189217299730855e-03 6.805668523341739697e-03 6.902836558219677815e-03 7.033257145937826284e-03 7.104745958122528349e-03 7.184110910531722564e-03
