1.299999952316284180e+00 1.814342669191154568e-03 1.905907700234433879e-05
1.600000023841857910e+00 1.512657262546266345e-03 4.641789877055343213e-06
1.899999976158142090e+00 1.570201352132846121e-03 2.851355459513179387e-06
2.200000047683715820e+00 1.593168741976375580e-03 1.391428895712374642e-06
2.500000000000000000e+00 1.544165333278065856e-03 1.705120449621047679e-06
2.799999952316284180e+00 1.542706259424708086e-03 1.477555225805742149e-06
3.099999904632568359e+00 1.582948002602246581e-03 2.465658433203557103e-06
3.400000095367431641e+00 1.560902250004789086e-03 2.642509436850098394e-06
3.700000047683715820e+00 1.567642012601623471e-03 1.858827292294946401e-06
4.000000000000000000e+00 1.580236279683459172e-03 1.840692611490842036e-06
4.300000190734863281e+00 1.573772175179566791e-03 2.030222254227031619e-06
4.599999904632568359e+00 1.563626421287306291e-03 1.800630287215357101e-06
